MAP 0.0236790469986
MrecR 0.0376113658782
1          0.0117 0.0079	7607@127 91738@129
2          0.0092 0.0065	173063@154 103511@226 75042@307 189309@347
3          0.1250 0.1250	11367@8
4          0.0183 0.0244	119776@41 57994@163
5          0.1141 0.5000	81157@2 181775@17 170263@173 41706@246 27143@324 196416@334
6          0.0000 0.0000	
7          0.0000 0.0000	
8          0.0000 0.0000	
9          0.0029 0.0029	89469@346
10         0.0095 0.0095	189156@105
11         0.0000 0.0000	
12         0.0058 0.0058	92147@173
13         0.0000 0.0000	
14         0.0032 0.0032	131182@312
15         0.0000 0.0000	
16         0.0000 0.0000	
17         0.0000 0.0000	
18         0.0000 0.0000	
19         0.0108 0.0108	125309@93
20         0.0000 0.0000	
21         0.0000 0.0000	
22         0.0168 0.0400	103500@25 63747@273 54624@289 13004@330 207450@354
23         0.0000 0.0000	
24         0.0000 0.0000	
25         0.0000 0.0000	
26         0.0000 0.0000	
27         0.0667 0.2000	90762@5 172813@40 189166@385 208651@441
28         0.0312 0.0312	53361@32
29         0.0000 0.0000	
30         0.0036 0.0036	196236@276
31         0.0000 0.0000	
32         0.0000 0.0000	
33         0.0000 0.0000	
34         0.0032 0.0032	10301@312
35         0.0000 0.0000	
36         0.0000 0.0000	
37         0.0222 0.0222	73967@45
38         0.0000 0.0000	
39         0.0000 0.0000	
40         0.0474 0.0556	55981@18 102486@23 169201@103 59486@120 191285@156
41         0.0162 0.0192	27740@52 96890@165 17390@166 119303@262
42         1.0000 1.0000	88902@1
43         0.0000 0.0000	
44         0.0000 0.0000	
45         0.0000 0.0000	
46         0.0000 0.0000	
47         0.0759 0.0455	6773@22 210521@30 75531@31 121030@35 53662@89
48         0.0000 0.0000	
49         0.0734 0.0909	198942@11 37353@40 212805@43 45519@56 57798@59
50         0.0000 0.0000	
51         0.0000 0.0000	
52         0.0000 0.0000	
53         0.0000 0.0000	
54         0.0000 0.0000	
55         0.0000 0.0000	
56         0.0000 0.0000	
57         0.0188 0.0115	96229@87 27821@118 218873@149 407@151
58         0.0000 0.0000	
59         0.0246 0.0250	167986@40 51372@89 209121@114
60         0.0088 0.0066	174113@152 81988@180
61         0.0588 0.0588	7777@17
62         0.0000 0.0000	
63         0.0000 0.0000	
64         0.0000 0.0000	
65         0.0000 0.0000	
66         0.0033 0.0033	183160@302
67         0.0659 0.0526	90219@19 196268@26 23744@44
68         0.4435 0.5000	194443@2 108896@4 71656@7 76086@8 86663@14 4580@16
69         0.0000 0.0000	
70         0.0000 0.0000	
71         0.0000 0.0000	
72         0.3500 0.2500	132602@4 85949@5 197800@6 210578@16
73         0.0000 0.0000	
74         0.0000 0.0000	
75         0.0000 0.0000	
76         0.0000 0.0000	
