MAP 0.0208110371515
MrecR 0.0330132694033
1          0.0215 0.0333	66670@30 126206@152 200142@167
2          0.0000 0.0000	
3          0.0000 0.0000	
4          0.0000 0.0000	
5          0.0000 0.0000	
6          0.0813 0.1111	156526@9 20073@11 91007@13 51905@56 56356@85 200051@94 1854@123 16261@130 91002@143 91092@144 68191@146 29379@147 186682@169 141906@178 175980@194 49185@195 205251@222 148047@272 186646@285 61079@428 112637@466 58616@478
7          0.0082 0.0096	58139@104 173234@260 72475@412
8          0.0024 0.0024	147308@416
9          0.0000 0.0000	
10         0.0152 0.0208	83838@48 99993@178 116748@224
11         0.0000 0.0000	
12         0.0000 0.0000	
13         0.0000 0.0000	
14         0.0000 0.0000	
15         0.0022 0.0022	94897@458
16         0.0402 0.0833	66798@12 20854@69 176260@99 125528@123 150846@192
17         0.0031 0.0031	115550@321
18         0.0000 0.0000	
19         0.0060 0.0060	48098@168
20         0.0000 0.0000	
21         0.0000 0.0000	
22         0.0152 0.0125	116705@80 127043@111 80085@199
23         0.0160 0.0278	173482@36 105296@474
24         0.0000 0.0000	
25         0.0057 0.0057	57886@174
26         0.0000 0.0000	
27         0.0000 0.0000	
28         0.0000 0.0000	
29         0.0000 0.0000	
30         0.0299 0.0278	1338@36 12755@63 38361@99
31         0.0410 0.0227	109631@44 17257@48 205217@49 58106@104
32         0.0164 0.0164	67543@61
33         0.0031 0.0031	75906@325
34         0.0000 0.0000	
35         0.0000 0.0000	
36         0.0000 0.0000	
37         0.0000 0.0000	
38         0.0000 0.0000	
39         0.0065 0.0048	189488@208 132899@331 191188@432 126966@483
40         0.0121 0.0110	102992@91 36014@151
41         0.0196 0.0137	29997@73 195727@103 67307@334 117922@351 33500@352 25460@354 43653@356 49332@357 164587@386 125894@388 142169@389 39096@390
42         0.0000 0.0000	
43         0.0000 0.0000	
44         0.0089 0.0089	138402@112
45         0.0068 0.0090	122931@111 2452@433 85758@444
46         0.0000 0.0000	
47         0.0000 0.0000	
48         0.0000 0.0000	
49         0.0529 0.0556	137719@18 46612@40 185768@57 13767@58 197845@97 109511@134 58540@149
50         0.0000 0.0000	
51         0.0306 0.0500	110829@20 72067@28 10267@299 173464@345 186790@499
52         0.0257 0.0175	198070@57 58875@59
53         0.0026 0.0026	141696@380
54         0.1250 0.1250	90414@8
55         0.0370 0.0370	5751@27
56         0.0544 0.0909	50061@11 177389@112
57         0.0000 0.0000	
58         0.0000 0.0000	
59         0.0059 0.0078	68371@128 46276@492
60         0.0505 0.0244	182389@41 129342@43 85202@46 64978@47 161389@48 62733@92 140276@104 74659@239 2040@281 152375@287 140442@289 53541@311 96603@315 185765@344 116517@364
61         0.0000 0.0000	
62         0.0000 0.0000	
63         0.0000 0.0000	
64         0.0000 0.0000	
65         0.0038 0.0038	49016@260
66         0.3848 1.0000	115360@1 173679@6 150642@7 106414@55 94648@56
67         0.0000 0.0000	
68         0.4450 1.0000	66238@1 95667@9 48206@12 31852@13
69         0.0000 0.0000	
70         0.0060 0.0060	157841@166
71         0.0000 0.0000	
72         0.1250 0.1250	194781@8
73         0.0000 0.0000	
74         0.0055 0.0055	100811@182
75         0.0056 0.0040	126746@251 187576@275
76         0.0000 0.0000	
77         0.0000 0.0000	
78         0.0063 0.0063	96944@158
79         0.0029 0.0029	196432@349
80         0.1275 0.1429	162456@7 106413@8 32238@9 125998@60 162221@68 97430@70 195647@140 148047@454
81         0.0000 0.0000	
82         0.0056 0.0045	45646@220 127651@301
83         0.0000 0.0000	
84         0.0000 0.0000	
85         0.0000 0.0000	
86         0.0022 0.0022	141830@463
87         0.0000 0.0000	
88         0.0000 0.0000	
89         0.0557 0.1429	126895@7 31956@185 177189@222
90         0.0000 0.0000	
91         0.0000 0.0000	
92         0.0000 0.0000	
93         0.0487 0.0385	83042@26 200576@29 24692@62 91358@69 196710@133 93173@145 56688@146
94         0.0296 0.0435	177779@23 197996@128
95         0.0000 0.0000	
96         0.0000 0.0000	
97         0.0000 0.0000	
98         0.0000 0.0000	
99         0.0000 0.0000	
100        0.0026 0.0026	152822@389
101        0.0000 0.0000	
102        0.0000 0.0000	
103        0.0000 0.0000	
104        0.0000 0.0000	
105        0.0028 0.0028	65415@352
106        0.0357 0.0357	14165@28
107        0.0000 0.0000	
108        0.0213 0.0213	6817@47
109        0.0035 0.0035	131013@289
110        0.0000 0.0000	
111        0.0000 0.0000	
112        0.0032 0.0032	143039@313
113        0.0363 0.0556	2423@18 172021@117
114        0.0048 0.0048	153501@209
115        0.0182 0.0182	6817@55
116        0.0166 0.0156	173863@64 12345@114
117        0.0000 0.0000	
118        0.0061 0.0061	100811@164
119        0.0479 0.1250	53012@8 73891@71 104893@175 69741@187
120        0.0246 0.0435	89846@23 124211@353
121        0.0065 0.0041	100509@243 142585@295 151464@457 204605@470
122        0.0317 0.0909	139020@11 14617@99 183665@182 82109@183 29548@214 15528@245 100790@288
123        0.0237 0.0476	181723@21 177580@186 156689@237
124        0.0000 0.0000	
125        0.0000 0.0000	
126        0.0590 0.0909	146278@11 80477@40 40157@58 2505@84 40849@91
127        0.0179 0.0238	54281@42 1110@164 72756@169
128        0.0000 0.0000	
129        0.0000 0.0000	
130        0.0156 0.0147	43653@68 7178@84 142380@356
131        0.0000 0.0000	
132        0.0038 0.0038	50579@260
133        0.0000 0.0000	
134        0.0000 0.0000	
135        0.0000 0.0000	
136        0.0000 0.0000	
137        0.0031 0.0031	20526@320
138        0.0000 0.0000	
139        0.0029 0.0029	153501@345
140        0.0740 0.0833	183143@12 159867@23 169905@58
141        0.0000 0.0000	
142        0.0000 0.0000	
143        0.0143 0.0143	151046@70
144        0.0000 0.0000	
145        0.0031 0.0031	87847@323
146        0.0058 0.0076	191695@132 181902@493
147        0.0000 0.0000	
148        0.0095 0.0081	25460@123 43653@139 33995@499
149        0.0000 0.0000	
150        0.0000 0.0000	
151        0.0000 0.0000	
152        0.0259 0.0312	53012@32 10630@52 199883@372
153        0.0000 0.0000	
154        0.0000 0.0000	
155        0.0000 0.0000	
156        0.0094 0.0063	167023@158 116159@160
157        0.0033 0.0033	121369@304
158        0.0493 0.0833	146964@12 127254@131
159        0.0000 0.0000	
160        0.0137 0.0096	25370@104 185150@112
161        0.0000 0.0000	
162        0.0062 0.0061	68536@165 13042@318
163        0.0244 0.0244	202698@41
164        0.0138 0.0108	193982@93 5093@122 89793@133 198433@449 177987@493
165        0.0028 0.0028	91153@351
166        0.0000 0.0000	
167        0.0000 0.0000	
168        0.1524 0.2500	20721@4 82581@6 140927@243 88944@286
169        0.0000 0.0000	
170        0.0000 0.0000	
171        0.0000 0.0000	
172        0.0000 0.0000	
173        0.0000 0.0000	
174        0.0000 0.0000	
175        0.0000 0.0000	
176        0.0000 0.0000	
177        0.0000 0.0000	
178        0.0000 0.0000	
179        0.0052 0.0052	58104@194
180        0.0149 0.0145	166442@69 162291@87 110439@412
181        0.1739 0.5000	28392@2 136921@217 157391@242
182        0.0000 0.0000	
183        0.0000 0.0000	
184        0.0208 0.0208	3678@48
185        0.0169 0.0169	137518@59
186        0.0000 0.0000	
187        0.0000 0.0000	
188        0.1537 0.3333	101703@3 150230@19 18133@21 24329@24 142077@245
189        0.0115 0.0115	156688@87
190        0.4771 1.0000	162644@1 179883@3 71153@13 122884@359
191        0.0000 0.0000	
192        0.0095 0.0051	54745@195 81325@206 160348@220
193        0.0510 0.0233	112158@43 68070@55 150710@56 167157@57 84328@65 127665@113 196389@121 108431@124 131385@134 90240@176 54751@293 5021@311 182053@473
194        0.0000 0.0000	
195        0.0087 0.0130	6859@77 174488@461
196        0.0322 0.0238	55180@42 157406@43 162965@74 46565@178 133056@181
197        0.0041 0.0041	157841@244
198        0.0056 0.0031	7397@324 112507@339 149522@390
199        0.0000 0.0000	
200        0.0000 0.0000	
201        0.0769 0.0769	163297@13
202        0.0033 0.0033	22945@307
203        0.0000 0.0000	
204        0.0263 0.0323	204523@31 170775@38 166190@313 31939@372
205        0.0061 0.0061	19200@164
206        0.0062 0.0068	89087@146 153210@360
207        0.0076 0.0110	40011@91 58996@475
208        0.0000 0.0000	
209        0.0000 0.0000	
210        0.0000 0.0000	
211        0.0000 0.0000	
212        0.0067 0.0049	173231@203 105417@236
213        0.0000 0.0000	
214        0.0000 0.0000	
215        0.0833 0.0833	45130@12
216        0.0000 0.0000	
217        0.0278 0.0278	78023@36
218        0.0000 0.0000	
219        0.0000 0.0000	
220        0.0000 0.0000	
221        0.0385 0.0286	88748@35 145707@38 140478@81 110371@112
222        0.0049 0.0052	23658@191 167629@435
223        0.0000 0.0000	
224        0.0000 0.0000	
225        0.0000 0.0000	
226        0.0533 0.1000	168885@10 161878@301
227        0.0031 0.0031	87632@324
228        0.0000 0.0000	
229        0.0303 0.0303	187248@33
230        0.0000 0.0000	
231        0.0080 0.0080	6817@125
232        0.0000 0.0000	
233        0.0000 0.0000	
234        0.0000 0.0000	
235        0.0556 0.0556	155128@18
236        0.0000 0.0000	
237        0.0000 0.0000	
238        0.0075 0.0075	117605@133 150650@267
239        0.0000 0.0000	
240        0.0000 0.0000	
241        0.0343 0.0385	168658@26 138257@58 47296@73 57808@87 135489@115 91683@271 134698@482
242        0.0000 0.0000	
243        0.0000 0.0000	
244        0.0000 0.0000	
245        0.0101 0.0101	107445@99
246        0.0000 0.0000	
247        0.0000 0.0000	
248        0.0000 0.0000	
249        0.0000 0.0000	
250        0.0204 0.0263	6817@38 170263@139
251        0.0000 0.0000	
252        0.0044 0.0044	167909@226
253        0.0000 0.0000	
254        0.0000 0.0000	
255        0.0000 0.0000	
256        0.0021 0.0021	57323@487
257        0.0000 0.0000	
258        0.0000 0.0000	
259        0.0752 0.1000	29694@10 117634@37 36732@42
260        0.0000 0.0000	
261        0.0000 0.0000	
262        0.0143 0.0135	187366@74 141063@98 153501@336
263        0.0000 0.0000	
264        0.0000 0.0000	
265        0.0000 0.0000	
266        0.0092 0.0045	170904@224 120768@251 174656@285 39846@290
267        0.0409 0.0833	69951@12 114204@60 56436@82 204465@384
268        0.0038 0.0038	72096@264
269        0.0025 0.0025	39560@400
270        0.0058 0.0029	85331@347 164836@353 73295@449 8871@494
271        0.0084 0.0061	153501@165 6817@173 153816@394 36014@478
272        0.0164 0.0123	92772@81 108409@162 75938@169 140620@234 200033@236 61014@304 77955@485
273        0.0000 0.0000	
274        0.0000 0.0000	
275        0.0000 0.0000	
276        0.0145 0.0119	46061@84 13902@117
277        0.0000 0.0000	
278        0.0029 0.0029	24068@344
279        0.0029 0.0029	1590@347
280        0.0000 0.0000	
281        0.0000 0.0000	
282        0.0035 0.0035	95633@288
283        0.0071 0.0056	168839@179 76042@316 1654@324
284        0.0000 0.0000	
285        0.0000 0.0000	
286        0.0000 0.0000	
287        0.0054 0.0054	154445@185
288        0.0053 0.0053	11908@190
289        0.0057 0.0055	123987@182 132683@339
290        0.0067 0.0092	47907@109 38442@458 185150@460
291        0.0000 0.0000	
292        0.0000 0.0000	
293        0.0097 0.0079	119779@126 100811@174
294        0.0038 0.0029	173619@343 93821@428
295        0.0000 0.0000	
296        0.0024 0.0024	168702@423
297        0.0116 0.0143	118427@70 13387@165 4930@358
298        0.0526 0.0526	132306@19
299        0.0000 0.0000	
300        0.0244 0.0175	104947@57 72454@58 204038@61 164298@425 203058@433
301        0.0042 0.0042	13825@238
302        0.0034 0.0034	34855@290
303        0.0095 0.0053	36682@189 183997@254 82019@327 153036@358 26357@359
304        0.0500 0.0500	153501@20
305        0.0000 0.0000	
306        0.3400 1.0000	167018@1 20987@173 18310@361
307        0.0500 0.0500	156550@20
308        0.0000 0.0000	
309        0.0161 0.0217	171186@46 104704@191
310        0.0264 0.0270	58774@37 83420@55 204239@56 25543@234 100255@454 149028@455
311        0.0000 0.0000	
312        0.0054 0.0054	205257@184
313        0.0000 0.0000	
314        0.0047 0.0027	174452@370 204316@437 7748@439
315        0.0000 0.0000	
316        0.0000 0.0000	
317        0.0088 0.0088	118748@113
318        0.0152 0.0263	90991@38 77165@497
319        0.0029 0.0029	166615@343
320        0.1411 1.0000	16699@1 166770@5 82522@24 193843@32 53103@59 159617@84 191543@113 68330@264 143668@265 42913@266 196723@324 159858@455 13137@462 172843@496 6884@497
321        0.0000 0.0000	
322        0.2000 0.2000	39849@5
323        0.0023 0.0023	79478@437
324        0.0000 0.0000	
325        0.0000 0.0000	
326        0.0024 0.0024	37439@415
327        0.0000 0.0000	
328        0.0000 0.0000	
329        0.0248 0.0179	148693@56 166965@63
330        0.0000 0.0000	
331        0.0092 0.0063	51010@159 153501@197 13209@270
332        0.0000 0.0000	
333        0.0089 0.0089	83194@112
334        0.0021 0.0021	172345@479
335        0.0000 0.0000	
336        0.0000 0.0000	
337        0.0000 0.0000	
338        0.0000 0.0000	
339        0.0148 0.0167	107310@60 55131@87 158451@260 204119@497
340        0.0000 0.0000	
341        0.0000 0.0000	
342        0.0000 0.0000	
343        0.0000 0.0000	
344        0.0000 0.0000	
345        0.0000 0.0000	
346        0.0000 0.0000	
347        0.0780 0.0476	202446@21 154644@30 97414@31 94065@36 147719@39 6810@69 60247@150 112495@199
348        0.0044 0.0044	95218@226
349        0.0020 0.0020	51952@500
350        0.0026 0.0026	19842@380
351        0.0034 0.0034	152677@296
352        0.0021 0.0021	2060@478
353        0.0063 0.0084	170712@119 183494@472 32145@477
354        0.0000 0.0000	
355        0.0000 0.0000	
356        0.0000 0.0000	
357        0.0000 0.0000	
358        0.0000 0.0000	
359        0.0035 0.0035	20777@285
360        0.0000 0.0000	
361        0.0000 0.0000	
362        0.0000 0.0000	
363        0.0000 0.0000	
364        0.0000 0.0000	
365        0.0161 0.0196	56117@51 25511@123 192324@183 79665@326
366        0.0000 0.0000	
367        0.0538 0.0556	3340@18 126231@33 40099@34 168108@371
368        0.0000 0.0000	
369        0.0079 0.0055	38486@183 16661@194
370        0.1111 0.1111	28757@9
371        0.0154 0.0154	37997@65
372        0.0076 0.0096	4766@104 18002@356
373        0.0131 0.0143	6544@70 178065@118 88912@379
374        0.0426 0.1429	192802@7 4790@161 3036@463 1547@467
375        0.5000 0.5000	82230@2
376        0.0098 0.0141	191034@71 118143@221 31763@472
377        0.0020 0.0020	103840@499
378        0.0000 0.0000	
379        0.0144 0.0139	80011@72 158901@207 82204@208 14344@210 23341@323 135642@435
380        0.0200 0.0189	60498@53 48713@95
381        0.0000 0.0000	
382        0.0000 0.0000	
383        0.0000 0.0000	
384        0.0076 0.0109	170263@92 36014@471
385        0.0000 0.0000	
386        0.0000 0.0000	
387        0.0000 0.0000	
388        0.2926 1.0000	20903@1 136943@7 27641@10 195488@49 91889@76 67103@265
389        0.0000 0.0000	
390        0.0000 0.0000	
391        0.0034 0.0034	191379@297
392        0.0000 0.0000	
393        0.0000 0.0000	
394        0.0000 0.0000	
395        0.0000 0.0000	
396        0.0000 0.0000	
397        0.0000 0.0000	
398        0.0000 0.0000	
399        0.0000 0.0000	
400        0.0000 0.0000	
401        0.2547 0.5000	24163@2 136177@213
402        0.0000 0.0000	
403        0.1250 0.1250	153501@8
404        0.0378 0.0769	33312@13 66275@35 87632@387 95218@422
405        0.0000 0.0000	
406        0.0000 0.0000	
407        0.0000 0.0000	
408        0.2164 1.0000	147160@1 43235@78 57198@145 33075@235 90463@269
409        0.0000 0.0000	
410        0.0000 0.0000	
411        0.0057 0.0057	190500@175
412        0.1833 0.2500	14942@4 7565@6 115551@12 124560@73 24349@175
413        0.0000 0.0000	
414        0.0000 0.0000	
415        0.0256 0.0256	109418@39
416        0.0036 0.0036	94751@276
417        0.0000 0.0000	
418        0.0369 0.0294	7014@34 194353@45
419        0.0526 0.1000	154626@10 92059@390
420        0.0133 0.0133	43270@75
421        0.0000 0.0000	
422        0.0044 0.0044	37809@226
423        0.0000 0.0000	
424        0.0000 0.0000	
425        0.0000 0.0000	
426        0.0000 0.0000	
427        0.0000 0.0000	
428        0.0073 0.0051	61495@198 129834@211
429        0.0000 0.0000	
430        0.0092 0.0128	4111@78 190723@298 122884@370
431        0.0027 0.0027	68045@377
432        0.0000 0.0000	
433        0.0025 0.0025	70081@405
434        0.0000 0.0000	
435        0.0000 0.0000	
436        0.0229 0.0238	33693@42 99113@112 162423@132 151443@185 143184@214 185204@225 152371@255 136975@407
437        0.0141 0.0141	33001@71
438        0.0105 0.0084	25460@119 49332@191 43653@236
439        0.0000 0.0000	
440        0.0333 0.0333	139889@30
441        0.0000 0.0000	
442        0.0209 0.0435	116335@23 164266@104 177041@305 41291@361
443        0.0000 0.0000	
444        0.0000 0.0000	
445        0.0000 0.0000	
446        0.0177 0.0270	39614@37 167786@102 51663@458
447        0.0000 0.0000	
448        0.0041 0.0041	52609@243
449        0.0000 0.0000	
450        0.0040 0.0033	139542@301 76448@434
451        0.0000 0.0000	
452        0.0000 0.0000	
453        0.0000 0.0000	
454        0.0052 0.0052	148537@193
455        0.0341 0.0256	108280@39 60175@47
456        0.0054 0.0031	138532@318 133059@321 205201@448
457        0.0000 0.0000	
458        0.0000 0.0000	
459        0.0020 0.0020	107694@493
460        0.0000 0.0000	
461        0.0000 0.0000	
462        0.0000 0.0000	
463        0.0000 0.0000	
464        0.0371 0.0769	30519@13 195863@48 167256@158 9988@365
465        0.0141 0.0130	195571@77 101983@100 27384@321
466        0.0000 0.0000	
467        0.0000 0.0000	
468        0.0041 0.0041	99290@244
469        0.0000 0.0000	
470        0.0023 0.0023	159322@430
471        0.0000 0.0000	
472        0.0000 0.0000	
473        0.0000 0.0000	
474        0.0023 0.0023	166657@438
475        0.0000 0.0000	
476        0.0000 0.0000	
477        0.0000 0.0000	
478        0.0000 0.0000	
479        0.0000 0.0000	
480        0.0000 0.0000	
481        0.0000 0.0000	
482        0.0000 0.0000	
483        0.2429 0.2000	81552@5 95330@7
484        0.0035 0.0035	17054@289
485        0.0076 0.0052	166978@193 193286@260 139958@302
486        0.0000 0.0000	
487        0.0169 0.0169	161802@59
488        0.0000 0.0000	
489        0.0000 0.0000	
490        0.0391 0.0625	3109@16 176054@28 133954@241 11339@400
491        0.0000 0.0000	
492        0.0612 0.0286	79243@35 12319@42 166898@44 30545@46 166466@47 42539@204
493        0.0000 0.0000	
494        0.0000 0.0000	
495        0.0000 0.0000	
496        0.0072 0.0091	3953@110 823@380
497        0.0208 0.0208	6817@48
498        0.0282 0.0357	33500@28 138352@77 25460@134 43653@139
499        0.0028 0.0028	105022@353
500        0.0000 0.0000	
501        0.0000 0.0000	
502        0.0000 0.0000	
503        0.0000 0.0000	
504        0.0021 0.0021	162644@480
505        0.0000 0.0000	
506        0.0000 0.0000	
507        0.0000 0.0000	
508        0.0087 0.0049	138209@203 74461@205 118619@340 157855@353
509        0.0000 0.0000	
510        0.0000 0.0000	
511        0.0000 0.0000	
512        0.0160 0.0286	26608@35 76955@167 148421@208 191523@298 158865@437
513        0.0000 0.0000	
514        0.0000 0.0000	
515        0.0000 0.0000	
516        0.0000 0.0000	
517        0.0000 0.0000	
518        0.0000 0.0000	
519        0.0000 0.0000	
520        0.0045 0.0045	184283@220
521        0.0000 0.0000	
522        0.0000 0.0000	
523        0.0000 0.0000	
524        0.0000 0.0000	
525        0.0050 0.0040	82292@250 53097@417 187406@494
526        0.0000 0.0000	
527        0.0000 0.0000	
528        0.0000 0.0000	
529        0.0000 0.0000	
530        0.0000 0.0000	
531        0.0000 0.0000	
532        0.0000 0.0000	
533        0.0185 0.0213	162495@47 129040@128
534        0.0166 0.0200	138820@50 45436@63 165694@329 185131@355 130614@469
535        0.0746 0.2000	42850@5 72112@170 159852@250
536        0.0000 0.0000	
537        0.0000 0.0000	
538        0.0021 0.0021	47513@486
539        0.0000 0.0000	
540        0.0052 0.0044	51297@225 30353@335
541        0.0000 0.0000	
542        0.0000 0.0000	
543        0.0000 0.0000	
544        0.0000 0.0000	
545        0.0000 0.0000	
546        0.0000 0.0000	
547        0.0000 0.0000	
548        0.0000 0.0000	
549        0.0000 0.0000	
550        0.0869 0.1667	143365@6 25416@281
551        0.0000 0.0000	
552        0.2768 1.0000	31855@1 48427@24 48143@252 91237@329
553        0.0000 0.0000	
554        0.0156 0.0156	5795@64
555        0.0000 0.0000	
556        0.0000 0.0000	
557        0.0222 0.0222	36919@45
558        0.0000 0.0000	
559        0.0292 0.0417	51653@24 14899@35 180601@385 21483@397
560        0.0000 0.0000	
561        0.0000 0.0000	
562        0.0000 0.0000	
563        0.0221 0.0270	120132@37 176950@94 80169@168
564        0.0000 0.0000	
565        0.1711 0.2500	151380@4 122690@5 21248@24 146313@37 53480@41 124241@279
566        0.1333 0.2000	202996@5 12987@30
567        0.0000 0.0000	
568        0.0000 0.0000	
569        0.0790 0.0357	2354@28 109790@31 186816@39 129016@41 191865@42 202271@56 98894@83 160535@111 95761@118 135328@148 100551@161
570        0.0222 0.0222	200231@45
571        0.0955 0.0909	136272@11 65963@13 61493@23 15675@26 170778@83 134750@127 82475@218
572        0.0051 0.0051	167467@195
