MAP 0.0144057751081
MrecR 0.0221214047035
1          0.0333 0.0333	66670@30
2          0.0000 0.0000	
3          0.0000 0.0000	
4          0.0000 0.0000	
5          0.0000 0.0000	
6          0.0716 0.1250	156526@8 20073@10 91007@12 200051@86 51905@117 56356@120 91002@135 91092@136 68191@138 29379@139 1854@202 186682@241 16261@254 49185@325 175980@345 141906@353 205251@359 186646@405 112637@427 58616@439
7          0.0024 0.0024	72475@414
8          0.0000 0.0000	
9          0.0000 0.0000	
10         0.0151 0.0208	83838@48 99993@178 116748@225
11         0.0000 0.0000	
12         0.0000 0.0000	
13         0.0000 0.0000	
14         0.0000 0.0000	
15         0.0022 0.0022	94897@458
16         0.0402 0.0833	66798@12 20854@69 176260@99 125528@123 150846@192
17         0.0031 0.0031	115550@319
18         0.0000 0.0000	
19         0.0000 0.0000	
20         0.0000 0.0000	
21         0.0000 0.0000	
22         0.0031 0.0021	116705@483 127043@484
23         0.0000 0.0000	
24         0.0000 0.0000	
25         0.0000 0.0000	
26         0.0000 0.0000	
27         0.0000 0.0000	
28         0.0000 0.0000	
29         0.0000 0.0000	
30         0.0186 0.0179	12755@56 38361@87 1338@201
31         0.0306 0.0213	17257@47 205217@48 58106@104
32         0.0164 0.0164	67543@61
33         0.0000 0.0000	
34         0.0000 0.0000	
35         0.0000 0.0000	
36         0.0000 0.0000	
37         0.0000 0.0000	
38         0.0000 0.0000	
39         0.0044 0.0029	189488@341 126966@487 191188@491
40         0.0065 0.0065	102992@153
41         0.0101 0.0141	29997@71 67307@331 195727@410 33500@454 25460@456 43653@457
42         0.0000 0.0000	
43         0.0000 0.0000	
44         0.0089 0.0089	138402@112
45         0.0065 0.0093	122931@107 2452@475 85758@498
46         0.0000 0.0000	
47         0.0000 0.0000	
48         0.0000 0.0000	
49         0.0300 0.0185	137719@54 46612@90 185768@91 109511@109 58540@122 13767@180 197845@276
50         0.0000 0.0000	
51         0.0217 0.0370	72067@27 110829@51 10267@290 173464@336 186790@494
52         0.0000 0.0000	
53         0.0025 0.0025	141696@395
54         0.1250 0.1250	90414@8
55         0.0000 0.0000	
56         0.0533 0.1000	50061@10 177389@307
57         0.0000 0.0000	
58         0.0000 0.0000	
59         0.0000 0.0000	
60         0.0394 0.0238	182389@42 129342@44 85202@47 64978@48 161389@49 152375@259 96603@285 2040@369 62733@472 53541@495 116517@498 185765@499
61         0.0000 0.0000	
62         0.0000 0.0000	
63         0.0000 0.0000	
64         0.0000 0.0000	
65         0.0038 0.0038	49016@260
66         0.4179 1.0000	115360@1 173679@5 150642@6 106414@47 94648@48
67         0.0000 0.0000	
68         0.4450 1.0000	66238@1 95667@9 48206@12 31852@13
69         0.0000 0.0000	
70         0.0000 0.0000	
71         0.0000 0.0000	
72         0.1250 0.1250	194781@8
73         0.0000 0.0000	
74         0.0000 0.0000	
75         0.0056 0.0040	126746@251 187576@275
76         0.0000 0.0000	
77         0.0000 0.0000	
78         0.0000 0.0000	
79         0.0029 0.0029	196432@349
80         0.0143 0.0108	106413@93 162456@126 162221@131 32238@389 97430@391 148047@462
81         0.0000 0.0000	
82         0.0059 0.0049	45646@206 127651@286
83         0.0000 0.0000	
84         0.0000 0.0000	
85         0.0000 0.0000	
86         0.0000 0.0000	
87         0.0000 0.0000	
88         0.0000 0.0000	
89         0.0557 0.1429	126895@7 31956@185 177189@221
90         0.0000 0.0000	
91         0.0000 0.0000	
92         0.0000 0.0000	
93         0.0129 0.0087	200576@115 83042@117 91358@233
94         0.0182 0.0182	177779@55
95         0.0000 0.0000	
96         0.0000 0.0000	
97         0.0000 0.0000	
98         0.0000 0.0000	
99         0.0000 0.0000	
100        0.0026 0.0026	152822@389
101        0.0000 0.0000	
102        0.0000 0.0000	
103        0.0000 0.0000	
104        0.0000 0.0000	
105        0.0000 0.0000	
106        0.0357 0.0357	14165@28
107        0.0000 0.0000	
108        0.0000 0.0000	
109        0.0027 0.0027	131013@377
110        0.0000 0.0000	
111        0.0000 0.0000	
112        0.0000 0.0000	
113        0.0556 0.0556	2423@18
114        0.0000 0.0000	
115        0.0000 0.0000	
116        0.0087 0.0087	12345@115
117        0.0000 0.0000	
118        0.0000 0.0000	
119        0.0212 0.0357	53012@28 73891@172 104893@185 69741@187
120        0.0122 0.0185	89846@54 124211@337
121        0.0042 0.0022	100509@458 142585@465 204605@496
122        0.0253 0.0400	139020@25 14617@97 29548@195
123        0.0091 0.0110	181723@91 177580@276 156689@333
124        0.0000 0.0000	
125        0.0000 0.0000	
126        0.0169 0.0233	146278@43 2505@223 80477@225 40849@231 40157@233
127        0.0123 0.0069	1110@144 72756@149 54281@181
128        0.0000 0.0000	
129        0.0000 0.0000	
130        0.0119 0.0119	7178@84
131        0.0000 0.0000	
132        0.0000 0.0000	
133        0.0000 0.0000	
134        0.0000 0.0000	
135        0.0000 0.0000	
136        0.0000 0.0000	
137        0.0000 0.0000	
138        0.0000 0.0000	
139        0.0000 0.0000	
140        0.0417 0.0769	183143@13 159867@101 169905@106
141        0.0000 0.0000	
142        0.0000 0.0000	
143        0.0000 0.0000	
144        0.0000 0.0000	
145        0.0021 0.0021	87847@480
146        0.0058 0.0076	191695@131 181902@493
147        0.0000 0.0000	
148        0.0020 0.0020	33995@495
149        0.0000 0.0000	
150        0.0000 0.0000	
151        0.0000 0.0000	
152        0.0301 0.0217	53012@46 10630@52
153        0.0000 0.0000	
154        0.0000 0.0000	
155        0.0000 0.0000	
156        0.0069 0.0046	167023@216 116159@218
157        0.0033 0.0033	121369@304
158        0.0081 0.0081	146964@124
159        0.0000 0.0000	
160        0.0000 0.0000	
161        0.0000 0.0000	
162        0.0000 0.0000	
163        0.0250 0.0250	202698@40
164        0.0130 0.0108	193982@93 89793@132 5093@153 198433@439 177987@483
165        0.0022 0.0022	91153@457
166        0.0000 0.0000	
167        0.0000 0.0000	
168        0.0159 0.0238	20721@42 82581@141 140927@264 88944@284
169        0.0000 0.0000	
170        0.0000 0.0000	
171        0.0000 0.0000	
172        0.0000 0.0000	
173        0.0000 0.0000	
174        0.0000 0.0000	
175        0.0000 0.0000	
176        0.0000 0.0000	
177        0.0000 0.0000	
178        0.0000 0.0000	
179        0.0020 0.0020	58104@488
180        0.0024 0.0024	110439@410
181        0.2541 0.5000	28392@2 157391@242
182        0.0000 0.0000	
183        0.0000 0.0000	
184        0.0208 0.0208	3678@48
185        0.0000 0.0000	
186        0.0000 0.0000	
187        0.0000 0.0000	
188        0.0403 0.0588	150230@17 101703@31 24329@184 18133@185
189        0.0000 0.0000	
190        0.0000 0.0000	
191        0.0000 0.0000	
192        0.0073 0.0050	54745@201 81325@206
193        0.0310 0.0185	150710@54 167157@55 68070@113 196389@114 131385@124 112158@137 127665@241 5021@298 84328@405
194        0.0000 0.0000	
195        0.0022 0.0022	174488@461
196        0.0168 0.0143	55180@70 157406@155 162965@173 46565@175
197        0.0000 0.0000	
198        0.0064 0.0036	7397@278 112507@297 149522@340
199        0.0000 0.0000	
200        0.0000 0.0000	
201        0.0189 0.0189	163297@53
202        0.0027 0.0027	22945@374
203        0.0000 0.0000	
204        0.0047 0.0028	204523@359 170775@440 166190@446
205        0.0000 0.0000	
206        0.0000 0.0000	
207        0.0072 0.0101	40011@99 58996@472
208        0.0000 0.0000	
209        0.0000 0.0000	
210        0.0000 0.0000	
211        0.0000 0.0000	
212        0.0049 0.0049	173231@206
213        0.0000 0.0000	
214        0.0000 0.0000	
215        0.0833 0.0833	45130@12
216        0.0000 0.0000	
217        0.0286 0.0286	78023@35
218        0.0000 0.0000	
219        0.0000 0.0000	
220        0.0000 0.0000	
221        0.0506 0.0769	88748@13 145707@38 140478@81 110371@112
222        0.0023 0.0023	167629@435
223        0.0000 0.0000	
224        0.0000 0.0000	
225        0.0000 0.0000	
226        0.0035 0.0035	161878@286
227        0.0000 0.0000	
228        0.0000 0.0000	
229        0.0303 0.0303	187248@33
230        0.0000 0.0000	
231        0.0000 0.0000	
232        0.0000 0.0000	
233        0.0000 0.0000	
234        0.0000 0.0000	
235        0.0556 0.0556	155128@18
236        0.0000 0.0000	
237        0.0000 0.0000	
238        0.0000 0.0000	
239        0.0000 0.0000	
240        0.0000 0.0000	
241        0.0221 0.0385	168658@26 47296@121 57808@186 135489@233
242        0.0000 0.0000	
243        0.0000 0.0000	
244        0.0000 0.0000	
245        0.0000 0.0000	
246        0.0000 0.0000	
247        0.0000 0.0000	
248        0.0000 0.0000	
249        0.0000 0.0000	
250        0.0000 0.0000	
251        0.0000 0.0000	
252        0.0034 0.0034	167909@296
253        0.0000 0.0000	
254        0.0000 0.0000	
255        0.0000 0.0000	
256        0.0000 0.0000	
257        0.0000 0.0000	
258        0.0000 0.0000	
259        0.0431 0.1000	29694@10 117634@103 36732@305
260        0.0000 0.0000	
261        0.0000 0.0000	
262        0.0102 0.0102	141063@98
263        0.0000 0.0000	
264        0.0000 0.0000	
265        0.0000 0.0000	
266        0.0070 0.0040	120768@250 174656@289 39846@294
267        0.0294 0.0833	69951@12 56436@135 114204@351 204465@372
268        0.0038 0.0038	72096@264
269        0.0025 0.0025	39560@397
270        0.0031 0.0021	164836@469 8871@491
271        0.0000 0.0000	
272        0.0095 0.0086	92772@116 140620@234 200033@236 108409@488
273        0.0000 0.0000	
274        0.0000 0.0000	
275        0.0000 0.0000	
276        0.0056 0.0056	46061@180
277        0.0000 0.0000	
278        0.0000 0.0000	
279        0.0029 0.0029	1590@347
280        0.0000 0.0000	
281        0.0000 0.0000	
282        0.0023 0.0023	95633@426
283        0.0061 0.0031	76042@322 1654@324 168839@330
284        0.0000 0.0000	
285        0.0000 0.0000	
286        0.0000 0.0000	
287        0.0000 0.0000	
288        0.0035 0.0035	11908@289
289        0.0057 0.0055	123987@181 132683@337
290        0.0000 0.0000	
291        0.0000 0.0000	
292        0.0000 0.0000	
293        0.0056 0.0056	119779@180
294        0.0038 0.0028	173619@353 93821@428
295        0.0000 0.0000	
296        0.0000 0.0000	
297        0.0156 0.0156	118427@64
298        0.0500 0.0500	132306@20
299        0.0000 0.0000	
300        0.0054 0.0022	104947@457 72454@458 203058@467 204038@474
301        0.0042 0.0042	13825@238
302        0.0034 0.0034	34855@290
303        0.0055 0.0055	36682@182
304        0.0000 0.0000	
305        0.0000 0.0000	
306        1.0000 1.0000	167018@1
307        0.0056 0.0056	156550@178
308        0.0000 0.0000	
309        0.0217 0.0217	171186@46
310        0.0261 0.0270	58774@37 83420@97 204239@98
311        0.0000 0.0000	
312        0.0054 0.0054	205257@185
313        0.0000 0.0000	
314        0.0047 0.0026	174452@380 204316@438 7748@440
315        0.0000 0.0000	
316        0.0000 0.0000	
317        0.0061 0.0061	118748@163
318        0.0152 0.0263	90991@38 77165@495
319        0.0000 0.0000	
320        0.1669 1.0000	16699@1 166770@5 82522@24 193843@71 53103@82 159617@110 191543@239 42913@253 196723@311 159858@423 13137@430
321        0.0000 0.0000	
322        0.2000 0.2000	39849@5
323        0.0000 0.0000	
324        0.0000 0.0000	
325        0.0000 0.0000	
326        0.0000 0.0000	
327        0.0000 0.0000	
328        0.0000 0.0000	
329        0.0033 0.0026	148693@385 166965@499
330        0.0000 0.0000	
331        0.0000 0.0000	
332        0.0000 0.0000	
333        0.0026 0.0026	83194@386
334        0.0000 0.0000	
335        0.0000 0.0000	
