MAP 0.0637506919584
MrecR 0.0952633006852
1          0.5576 1.0000	68212@1 87433@5 351764@11
2          0.0540 0.0625	243463@16 114601@24 283892@187
3          0.2500 0.2500	14397@4
4          0.0000 0.0000	
5          0.0123 0.0200	69523@50 304654@264 364455@322
6          0.0000 0.0000	
7          0.0000 0.0000	
8          0.3454 0.5000	12985@2 319911@4 69165@83
9          0.0275 0.0455	189725@22 25591@211
10         0.2436 0.3333	267178@3 147298@13
11         0.0159 0.0256	217191@39 151156@326
12         0.0175 0.0175	30292@57
13         0.0038 0.0038	245936@264
14         0.0000 0.0000	
15         0.1111 0.1111	288653@9
16         0.1303 0.2000	141372@5 252395@33
17         0.0257 0.0625	241705@16 333259@312 16220@369
18         0.2282 1.0000	319945@1 254212@24 65387@123 95044@239 46535@304
19         0.0051 0.0051	351764@196
20         0.1752 0.5000	264858@2 348798@8 307098@45 201768@46 22776@47 336382@145
21         0.0336 0.0270	310418@37 12985@78 177172@79 302247@80 180802@184
22         0.0000 0.0000	
23         0.0062 0.0062	373012@162
24         0.0000 0.0000	
25         0.1278 0.2500	68212@4 87433@7 165401@39 221730@44 248603@147 244143@206
26         0.0000 0.0000	
27         0.0717 0.0526	334240@19 245936@22 383719@42
28         0.3739 1.0000	14397@1 91177@19 223714@184
29         0.0000 0.0000	
30         0.0127 0.0127	233793@79
31         0.0058 0.0058	78736@173
32         0.0000 0.0000	
33         0.0900 0.0714	37133@14 25150@18 123630@23 192716@39 319911@79 115162@98
34         0.0000 0.0000	
35         0.0106 0.0118	91177@85 115196@167 288653@371
36         0.2000 0.2000	12985@5
37         0.0149 0.0149	14397@67
38         0.0074 0.0074	12985@136
39         0.1530 0.1250	165401@8 24825@14 314086@15 38941@18 357810@25 334240@213
40         0.0000 0.0000	
41         0.0849 0.1250	14397@8 217471@11 87433@41 49469@174 348629@234
42         0.0000 0.0000	
43         0.0339 0.0833	178632@12 34195@256 140746@284
44         0.0000 0.0000	
45         0.1715 0.3333	337757@3 191309@206
46         0.0000 0.0000	
47         0.2756 0.5000	122591@2 335634@39
48         0.0284 0.0417	61500@24 307140@133
49         0.0000 0.0000	
50         0.0000 0.0000	
51         0.0000 0.0000	
52         0.0000 0.0000	
53         0.3333 0.3333	96291@3
54         0.0000 0.0000	
55         0.1635 0.2500	307202@4 244143@26
56         0.0000 0.0000	
57         0.0365 0.0909	38941@11 208383@94 285387@178 239491@236
58         0.0035 0.0035	295919@283
59         0.0000 0.0000	
60         0.0000 0.0000	
61         0.0000 0.0000	
62         0.0033 0.0033	229348@299
63         0.0000 0.0000	
64         0.1111 0.1111	152219@9
65         0.0907 0.1667	2078@6 211253@136
66         0.0588 0.0588	300484@17
67         0.1397 0.5000	52478@2 186533@26 374972@27 364125@46 16899@125 87433@258
68         0.0060 0.0060	94236@168
69         0.0000 0.0000	
70         0.1691 0.3333	87433@3 16220@408
71         0.0200 0.0200	370454@50
72         0.0388 0.0769	220258@13 82712@67 324780@310
73         0.0533 0.0526	359892@19 310606@37
74         0.0000 0.0000	
75         0.0000 0.0000	
76         0.0000 0.0000	
77         0.7500 1.0000	303749@1 276551@4
78         0.0857 0.0909	31349@11 255057@14 201768@128
79         0.2226 0.5000	82712@2 309217@26 48332@33
80         0.2698 0.5000	254100@2 317679@4 273412@53 187193@178
81         0.1000 0.1000	357810@10
82         0.0000 0.0000	
83         0.0000 0.0000	
84         0.0960 0.2500	165467@4 23536@98 21674@171
85         0.0000 0.0000	
86         0.2361 0.2500	14397@4 25150@9
87         0.0196 0.0196	177172@51
88         0.0172 0.0172	82473@58
89         0.0000 0.0000	
90         0.2550 0.5000	12985@2 54386@199
91         0.0057 0.0057	345345@174
92         0.0000 0.0000	
93         0.0128 0.0128	207935@78
94         0.0068 0.0049	349023@203 138672@231
95         0.0037 0.0037	230581@271
96         0.0213 0.0213	281075@47
97         0.2500 0.2500	374910@4
98         0.0126 0.0086	91177@116 177172@120
99         0.0000 0.0000	
100        0.0055 0.0055	208780@181
101        0.0075 0.0083	68212@120 360102@302
102        0.0000 0.0000	
103        0.0055 0.0055	234204@183
104        0.2541 1.0000	24825@1 38941@11 207916@12 242151@108 127365@151 327563@267
105        0.0455 0.0455	311604@22
106        0.0238 0.0526	119913@19 375310@85 292369@309 231280@434
107        0.0000 0.0000	
108        0.0058 0.0058	38941@173
109        0.0175 0.0175	151596@57
110        0.3401 1.0000	264376@1 127453@195 204126@301
111        0.0050 0.0036	30292@276 237366@315
112        0.2500 0.2500	327677@4
113        0.0887 0.1667	207935@6 334187@187
114        0.0045 0.0045	222088@222
115        1.0000 1.0000	183736@1
116        0.0000 0.0000	
117        0.0286 0.0286	73369@35
118        0.0000 0.0000	
119        0.0000 0.0000	
120        0.0360 0.0303	352870@33 284268@36 259418@83 275439@108 322080@132 109807@217 167248@258
121        0.0000 0.0000	
122        0.0000 0.0000	
123        0.0000 0.0000	
124        0.0000 0.0000	
125        0.0158 0.0233	330392@43 105434@237
126        0.0041 0.0041	347550@242
127        0.0053 0.0053	76064@188
128        0.1000 0.1000	306190@10
129        0.0038 0.0038	79814@263
130        0.0000 0.0000	
131        0.0180 0.0122	364970@82 62467@84
132        0.0372 0.0588	241705@17 362714@37 322631@132 40311@155 157555@204
133        0.0000 0.0000	
134        0.0000 0.0000	
135        0.0000 0.0000	
136        0.0000 0.0000	
137        0.0000 0.0000	
138        0.0312 0.0588	364062@17 111191@79 117734@320
139        0.0034 0.0034	343684@298
140        0.0265 0.0208	307140@48 164880@62
141        0.0486 0.0556	329834@18 38941@48
142        0.1123 0.2500	70550@4 301623@39 129253@84
143        0.0077 0.0077	35075@130
144        0.1073 0.1667	307202@6 12985@17 244143@80
145        0.0000 0.0000	
146        0.0032 0.0032	183790@315
147        0.0570 0.0385	216927@26 42614@30 288130@37 6622@96
148        0.0000 0.0000	
149        0.0000 0.0000	
150        0.0000 0.0000	
151        0.0000 0.0000	
152        0.0000 0.0000	
153        0.0111 0.0167	377000@60 75497@363
154        0.1667 0.1667	366904@6
155        0.0385 0.0385	2242@26
156        0.0049 0.0049	70687@203
157        0.0000 0.0000	
158        0.0000 0.0000	
159        0.0000 0.0000	
160        0.0000 0.0000	
161        0.1686 0.2500	315812@4 91177@7 243769@15 165401@21 292298@58 24825@66 86545@91
162        0.0000 0.0000	
163        0.0079 0.0079	311512@127
164        0.0000 0.0000	
165        0.0000 0.0000	
166        0.0161 0.0106	68160@94 258687@122 350475@178 322415@194
167        0.0000 0.0000	
168        0.0588 0.0588	12988@17
169        0.0097 0.0046	120304@217 55106@251 42945@265 307140@266
170        0.0481 0.0909	234921@11 231077@385
171        0.0056 0.0056	69375@179
172        0.0159 0.0159	352923@63
173        0.0000 0.0000	
174        0.0000 0.0000	
175        0.0389 0.0833	244143@12 8681@109 362321@200
176        0.0000 0.0000	
177        0.0000 0.0000	
178        0.0000 0.0000	
179        0.0000 0.0000	
180        0.5000 0.5000	177172@2
181        0.0000 0.0000	
182        0.0000 0.0000	
183        0.0244 0.0244	72350@41
184        0.0000 0.0000	
185        0.0000 0.0000	
186        0.0976 0.1000	302247@10 302369@21
187        0.0000 0.0000	
188        0.0435 0.0435	289214@23
189        0.0060 0.0061	330392@163 124849@339
190        0.0000 0.0000	
191        0.0000 0.0000	
192        0.0000 0.0000	
193        0.0000 0.0000	
194        0.0000 0.0000	
195        0.0052 0.0041	334945@246 214555@311
196        0.0041 0.0041	288638@241
197        0.0033 0.0033	43172@304
198        0.0000 0.0000	
199        0.0073 0.0093	319911@107 288653@377
200        0.0000 0.0000	
201        0.0000 0.0000	
202        0.1111 0.0833	91177@12 319911@14 14397@28
203        0.0000 0.0000	
204        0.0695 0.0909	68212@11 315812@42 12985@49 167248@51
205        0.0117 0.0175	239262@57 95414@241 143064@321
206        0.0000 0.0000	
207        0.0000 0.0000	
208        0.0909 0.0909	25150@11
209        0.0000 0.0000	
210        0.0352 0.0417	212702@24 339376@56 68212@106
211        0.0000 0.0000	
212        0.0204 0.0204	2242@49
213        0.0057 0.0057	62430@175
214        0.0406 0.0833	123266@12 234109@92 310047@178
215        0.0709 0.1250	204931@8 138917@27 363719@222
216        0.0039 0.0039	228276@256
217        0.0098 0.0098	296684@102
218        0.0000 0.0000	
219        0.0000 0.0000	
220        1.0000 1.0000	172111@1
221        0.0058 0.0058	203143@172
222        0.0480 0.0833	177172@12 307140@55 12985@123
223        0.0000 0.0000	
224        0.0032 0.0032	25150@313
225        0.0000 0.0000	
226        0.0000 0.0000	
227        0.3407 1.0000	292864@1 84617@144 208780@362
228        0.0086 0.0086	14397@116
229        0.0000 0.0000	
230        0.0000 0.0000	
231        0.0000 0.0000	
232        0.0476 0.0476	281370@21
233        0.0000 0.0000	
234        0.0000 0.0000	
235        0.0870 0.1667	138672@6 183572@270
236        0.2696 0.5000	142382@2 14903@51
237        0.0000 0.0000	
238        0.0000 0.0000	
239        0.0000 0.0000	
240        0.0000 0.0000	
241        0.0333 0.0333	243846@30
242        0.0709 0.0588	186533@17 155424@26 333064@39
243        0.2000 0.2000	375308@5
244        0.0000 0.0000	
245        0.0705 0.0909	158688@11 256130@40
246        0.0082 0.0082	80306@122
247        0.0000 0.0000	
248        0.1492 0.1667	229088@6 152870@10 120857@37
249        0.0165 0.0250	215215@40 322987@248
250        0.0045 0.0045	138672@221
251        0.0000 0.0000	
252        0.0027 0.0027	169838@365
253        0.0588 0.0588	234064@17
254        0.0000 0.0000	
255        0.0000 0.0000	
256        0.0000 0.0000	
