MAP 0.0575850302972
MrecR 0.077738239873
1          0.2917 0.3333	68212@3 87433@8
2          0.5625 1.0000	243463@1 114601@16
3          1.0000 1.0000	14397@1
4          0.0000 0.0000	
5          0.0252 0.0333	69523@30 364455@117
6          0.0000 0.0000	
7          0.0000 0.0000	
8          0.2857 0.3333	319911@3 12985@4 69165@127
9          0.0213 0.0213	189725@47
10         0.0270 0.0270	147298@37
11         0.0000 0.0000	
12         0.0000 0.0000	
13         0.0042 0.0042	366904@237
14         0.0000 0.0000	
15         0.0000 0.0000	
16         0.0172 0.0175	141372@57 211334@119
17         0.0143 0.0143	245012@70
18         0.0642 0.0714	319945@14 65387@37 254212@40 314086@71
19         0.0000 0.0000	
20         0.2928 0.5000	307098@2 348798@5 264858@6 22776@35 336382@36 201768@58
21         0.0000 0.0000	
22         0.0000 0.0000	
23         0.0000 0.0000	
24         0.0000 0.0000	
25         0.1926 0.2000	87433@5 68212@9 248603@11 221730@53
26         0.0000 0.0000	
27         0.0375 0.0370	334240@27 245936@41 383719@112
28         0.3333 0.3333	91177@3 14397@6
29         0.0000 0.0000	
30         0.0000 0.0000	
31         0.0090 0.0090	192425@111
32         0.0000 0.0000	
33         0.0917 0.0625	25150@16 37133@17 123630@26 192716@29 115162@70 319911@132
34         0.0000 0.0000	
35         0.0292 0.0400	167661@25 288653@109
36         0.2500 0.2500	12985@4
37         0.0500 0.0500	14397@20
38         0.0000 0.0000	
39         0.1148 0.1000	165401@10 314086@11 24825@30 38941@34 357810@67
40         0.0000 0.0000	
41         0.0298 0.0244	14397@41 348629@69 49469@91 217471@143 87433@145
42         0.0000 0.0000	
43         0.0985 0.1429	178632@7 34195@37
44         0.0000 0.0000	
45         0.0323 0.0323	337757@31
46         0.0000 0.0000	
47         0.1083 0.1667	122591@6 335634@40
48         0.0000 0.0000	
49         0.0000 0.0000	
50         0.0000 0.0000	
51         0.0000 0.0000	
52         0.0000 0.0000	
53         1.0000 1.0000	96291@1
54         0.0000 0.0000	
55         0.0435 0.0435	307202@23
56         0.0000 0.0000	
57         0.0294 0.0294	208383@34
58         0.0000 0.0000	
59         0.0000 0.0000	
60         0.0000 0.0000	
61         0.0000 0.0000	
62         0.0000 0.0000	
63         0.0000 0.0000	
64         0.0099 0.0099	152219@101
65         0.0303 0.0303	2078@33
66         0.0360 0.0303	8402@33 300484@48
67         0.4131 1.0000	52478@1 186533@5 364125@9 142093@25 374972@29
68         0.0000 0.0000	
69         0.0000 0.0000	
70         0.1146 0.1667	87433@6 16220@32
71         0.0141 0.0141	370454@71
72         0.0234 0.0182	82712@55 220258@70
73         0.5500 1.0000	310606@1 359892@20
74         0.0000 0.0000	
75         0.0000 0.0000	
76         0.0000 0.0000	
77         0.0412 0.0455	276551@22 303749@54
78         0.0540 0.0769	31349@13 255057@37 35337@97
79         0.1286 0.2000	48332@5 82712@35
80         0.1428 0.1667	317679@6 254100@7 273412@31 187193@183
81         0.0435 0.0435	357810@23
82         0.0000 0.0000	
83         0.0000 0.0000	
84         0.1829 0.5000	165467@2 23536@93 21674@110
85         0.0000 0.0000	
86         0.5435 1.0000	14397@1 25150@23
87         0.0556 0.0556	177172@18
88         0.0769 0.0769	82473@13
89         0.0000 0.0000	
90         1.0000 1.0000	12985@1
91         0.0192 0.0192	345345@52
92         0.0000 0.0000	
93         0.0120 0.0120	207935@83
94         0.0133 0.0133	349023@75
95         0.0075 0.0075	230581@133
96         0.0000 0.0000	
97         0.0101 0.0101	374910@99
98         0.0069 0.0069	177172@144
99         0.0000 0.0000	
100        0.1233 0.2000	208780@5 317669@43
101        0.0147 0.0147	360102@68
102        0.0000 0.0000	
103        0.5370 1.0000	234204@1 253539@27
104        0.1049 0.1429	207916@7 38941@19 24825@22 242151@114
105        0.0357 0.0357	311604@28
106        0.0445 0.0435	119913@23 231280@44
107        0.0000 0.0000	
108        0.0172 0.0172	38941@58
109        0.0145 0.0145	151596@69
110        0.0900 0.1000	264376@10 127453@25
111        0.0152 0.0152	75276@66
112        0.0667 0.0667	327677@15
113        0.0476 0.0476	207935@21
114        0.0213 0.0213	222088@47
115        0.2500 0.2500	183736@4
116        0.0000 0.0000	
117        0.0000 0.0000	
118        0.0000 0.0000	
119        0.0000 0.0000	
120        0.0365 0.0179	259418@56 352870@64 284268@65 275439@88 154559@119
121        0.0000 0.0000	
122        0.0000 0.0000	
123        0.0000 0.0000	
124        0.0000 0.0000	
125        0.0909 0.0909	330392@11
126        0.0000 0.0000	
127        0.0000 0.0000	
128        0.0714 0.0714	306190@14
129        0.0000 0.0000	
130        0.0000 0.0000	
131        0.0000 0.0000	
132        0.0000 0.0000	
133        0.0000 0.0000	
134        0.0000 0.0000	
135        0.0000 0.0000	
136        0.0200 0.0200	31834@50
137        0.0000 0.0000	
138        0.0135 0.0123	111191@81 364062@136
139        0.0000 0.0000	
140        0.0000 0.0000	
141        0.0769 0.0769	329834@13
142        0.0602 0.0476	70550@21 301623@37 56926@38
143        0.0112 0.0112	35075@89
144        0.0578 0.0556	12985@18 307202@24 261596@87
145        0.0000 0.0000	
146        0.0227 0.0227	255589@44
